id,recorded_at,jenis_makanan,battery,temperature,humidity,gas_level,status,lid_status,expired_days,predicted_spoiled
278,2025-09-02 02:02:09.760 +0700,fruits,89,20.53,52.33,410.27,bad,CLOSED,6.62,0.29
279,2025-09-02 02:02:15.156 +0700,fruits,83,28.9,58.24,418.55,bad,CLOSED,7.22,0.89
280,2025-09-02 02:02:20.540 +0700,fruits,80,24.88,83.59,414.16,bad,CLOSED,5.67,-0.66
281,2025-09-02 02:02:25.912 +0700,fruits,65,29.17,71.79,398.72,bad,OPEN,6.74,0.41
282,2025-09-02 02:02:31.343 +0700,fruits,48,24.41,84.58,405.03,bad,OPEN,5.62,-0.71
283,2025-09-02 02:02:36.762 +0700,fruits,39,26.79,75.74,410.28,bad,CLOSED,6.25,-0.08
284,2025-09-02 02:02:42.185 +0700,fruits,46,28.48,83.02,395.43,bad,OPEN,6.17,-0.16
285,2025-09-02 02:02:47.599 +0700,fruits,42,18.1,47.02,399.33,good,OPEN,6.64,0.31
286,2025-09-02 02:02:53.009 +0700,fruits,48,26.48,62.67,410.68,bad,OPEN,6.8,0.47
287,2025-09-02 02:02:58.417 +0700,fruits,76,29.9,94.77,412.86,bad,CLOSED,5.72,-0.61
288,2025-09-02 02:03:03.728 +0700,fruits,76,18.85,89.83,419.28,bad,OPEN,4.72,-1.61
289,2025-09-02 02:03:09.082 +0700,fruits,57,18.8,55.9,409.25,warning,OPEN,6.28,-0.05
290,2025-09-02 02:03:14.422 +0700,fruits,71,18.56,47.33,403.55,good,CLOSED,6.66,0.33
291,2025-09-02 02:03:19.797 +0700,fruits,61,18.72,75.0,404.17,bad,OPEN,5.44,-0.89
292,2025-09-02 02:03:25.234 +0700,fruits,43,19.91,51.25,411.62,bad,OPEN,6.59,0.26
293,2025-09-02 02:03:30.597 +0700,fruits,53,28.29,49.41,399.86,bad,CLOSED,7.63,1.3
294,2025-09-02 02:03:36.002 +0700,fruits,96,22.0,53.92,408.33,warning,OPEN,6.71,0.38
295,2025-09-02 02:03:41.391 +0700,fruits,45,24.91,71.98,403.83,warning,OPEN,6.24,-0.09
296,2025-09-02 02:03:46.775 +0700,fruits,35,18.94,81.42,410.73,bad,CLOSED,5.14,-1.19
297,2025-09-02 02:03:52.178 +0700,fruits,44,19.46,51.54,410.77,bad,CLOSED,6.53,0.2
298,2025-09-02 02:03:57.584 +0700,fruits,83,22.4,60.21,396.58,good,OPEN,6.53,0.2
299,2025-09-02 02:04:02.969 +0700,fruits,82,25.71,75.5,412.72,bad,CLOSED,6.13,-0.2
300,2025-09-02 02:04:08.327 +0700,fruits,30,18.33,81.42,415.0,bad,OPEN,5.06,-1.27
301,2025-09-02 02:04:13.717 +0700,fruits,71,19.17,63.71,410.97,bad,CLOSED,5.96,-0.37
302,2025-09-02 02:04:19.122 +0700,fruits,55,24.18,91.74,396.21,bad,OPEN,5.32,-1.01
303,2025-09-02 02:04:24.533 +0700,fruits,66,26.14,62.95,401.48,bad,CLOSED,6.79,0.46
304,2025-09-02 02:04:29.918 +0700,fruits,68,20.28,61.9,408.53,warning,OPEN,6.17,-0.16
305,2025-09-02 02:04:35.269 +0700,fruits,71,24.22,90.34,411.77,bad,CLOSED,5.31,-1.02
306,2025-09-02 02:04:40.655 +0700,fruits,96,26.62,81.9,404.73,bad,OPEN,5.98,-0.35
307,2025-09-02 02:04:46.017 +0700,fruits,34,18.96,69.81,406.94,warning,OPEN,5.68,-0.65
308,2025-09-02 02:04:51.411 +0700,fruits,30,22.68,49.4,397.2,good,CLOSED,7.04,0.71
309,2025-09-02 02:04:56.841 +0700,fruits,74,20.81,63.85,407.72,warning,CLOSED,6.14,-0.19
310,2025-09-02 02:05:02.197 +0700,fruits,46,24.04,64.99,409.45,warning,OPEN,6.43,0.1
311,2025-09-02 02:05:07.546 +0700,fruits,48,23.95,54.24,397.62,good,CLOSED,6.96,0.63
312,2025-09-02 02:05:12.855 +0700,fruits,96,28.35,75.46,399.02,bad,CLOSED,6.48,0.15
313,2025-09-02 02:05:18.213 +0700,fruits,67,22.59,69.24,406.25,warning,OPEN,6.1,-0.23
314,2025-09-02 02:05:23.615 +0700,fruits,84,27.51,47.7,395.06,bad,CLOSED,7.65,1.32
315,2025-09-02 02:05:29.015 +0700,fruits,59,20.72,94.83,417.77,bad,OPEN,4.71,-1.62
316,2025-09-02 02:05:34.448 +0700,fruits,47,29.91,75.34,402.94,bad,OPEN,6.64,0.31
317,2025-09-02 02:05:39.829 +0700,fruits,83,23.01,70.18,395.07,warning,OPEN,6.16,-0.17
318,2025-09-02 02:05:45.208 +0700,fruits,43,28.52,89.07,411.15,bad,OPEN,5.84,-0.49
319,2025-09-02 02:05:50.583 +0700,fruits,69,18.25,76.66,415.87,bad,CLOSED,5.26,-1.07
320,2025-09-02 02:05:55.971 +0700,fruits,87,18.89,51.63,399.26,good,OPEN,6.52,0.19
321,2025-09-02 02:06:01.379 +0700,fruits,65,19.52,75.18,414.27,bad,CLOSED,5.47,-0.86
322,2025-09-02 02:06:06.787 +0700,fruits,80,28.53,66.15,398.41,bad,OPEN,6.92,0.59
323,2025-09-02 02:06:12.208 +0700,fruits,82,24.6,72.24,407.88,bad,OPEN,6.18,-0.15
324,2025-09-02 02:06:17.587 +0700,fruits,52,27.0,71.91,395.46,bad,OPEN,6.51,0.18
325,2025-09-02 02:06:22.953 +0700,fruits,55,25.72,71.52,414.84,bad,CLOSED,6.3,-0.03
326,2025-09-02 02:06:28.370 +0700,fruits,59,21.69,88.19,397.19,bad,CLOSED,5.2,-1.13
327,2025-09-02 02:06:33.756 +0700,fruits,96,28.21,46.47,417.13,bad,CLOSED,7.68,1.35
328,2025-09-02 02:06:39.154 +0700,fruits,33,21.2,62.73,408.04,warning,OPEN,6.24,-0.09
329,2025-09-02 02:06:44.542 +0700,fruits,85,19.32,51.39,406.48,warning,CLOSED,6.55,0.22
330,2025-09-02 02:06:49.920 +0700,fruits,56,19.29,92.0,402.8,bad,CLOSED,4.75,-1.58
331,2025-09-02 02:06:55.307 +0700,fruits,33,22.94,87.42,416.82,bad,CLOSED,5.28,-1.05
332,2025-09-02 02:07:00.665 +0700,fruits,89,27.73,57.64,413.5,bad,CLOSED,7.14,0.81
333,2025-09-02 02:07:06.013 +0700,fruits,60,24.2,81.41,417.93,bad,OPEN,5.68,-0.65
334,2025-09-02 02:07:11.374 +0700,fruits,78,27.2,81.36,413.75,bad,CLOSED,6.03,-0.3
335,2025-09-02 02:07:16.821 +0700,fruits,66,29.2,58.25,402.12,bad,CLOSED,7.33,1.0
336,2025-09-02 02:07:22.215 +0700,fruits,33,19.63,86.38,395.47,bad,CLOSED,5.07,-1.26
337,2025-09-02 02:07:27.590 +0700,fruits,39,28.05,65.43,401.32,bad,CLOSED,6.89,0.56
338,2025-09-02 02:07:32.962 +0700,fruits,82,28.04,57.75,408.19,bad,OPEN,7.2,0.87
339,2025-09-02 02:07:38.361 +0700,fruits,76,22.04,43.14,415.95,bad,CLOSED,7.16,0.83
340,2025-09-02 02:07:43.734 +0700,fruits,99,24.42,76.36,413.17,bad,OPEN,5.95,-0.38
341,2025-09-02 02:07:49.098 +0700,fruits,63,26.5,77.71,401.16,bad,CLOSED,6.17,-0.16
342,2025-09-02 02:07:54.490 +0700,fruits,76,23.78,42.79,406.15,warning,CLOSED,7.41,1.08
343,2025-09-02 02:07:59.853 +0700,fruits,67,29.0,49.86,402.69,bad,CLOSED,7.68,1.35
344,2025-09-02 02:08:05.256 +0700,fruits,86,27.15,74.31,407.22,bad,OPEN,6.37,0.04
345,2025-09-02 02:08:10.697 +0700,fruits,34,26.74,40.64,399.98,bad,CLOSED,7.86,1.53
346,2025-09-02 02:08:16.106 +0700,fruits,63,23.71,60.78,411.12,bad,OPEN,6.58,0.25
347,2025-09-02 02:08:21.498 +0700,fruits,75,23.97,52.69,417.9,bad,OPEN,6.94,0.61
348,2025-09-02 02:08:26.844 +0700,fruits,68,25.25,80.68,403.58,bad,OPEN,5.89,-0.44
349,2025-09-02 02:08:32.236 +0700,fruits,38,28.14,55.79,396.5,bad,OPEN,7.35,1.02
350,2025-09-02 02:08:37.644 +0700,fruits,36,29.43,75.62,399.12,bad,CLOSED,6.59,0.26
351,2025-09-02 02:08:43.022 +0700,fruits,85,24.85,71.36,404.84,warning,OPEN,6.26,-0.07
352,2025-09-02 02:08:48.396 +0700,fruits,55,22.37,60.89,401.69,good,OPEN,6.47,0.14
353,2025-09-02 02:08:53.788 +0700,fruits,65,24.98,57.07,418.44,bad,OPEN,6.85,0.52
354,2025-09-02 02:08:59.112 +0700,fruits,71,23.99,94.79,408.42,bad,OPEN,5.1,-1.23
355,2025-09-02 02:09:04.419 +0700,fruits,86,26.06,85.45,419.48,bad,OPEN,5.69,-0.64
356,2025-09-02 02:09:09.787 +0700,fruits,51,20.2,69.95,419.63,bad,CLOSED,5.75,-0.58
357,2025-09-02 02:09:15.183 +0700,fruits,80,19.27,72.95,416.13,bad,OPEN,5.53,-0.8
358,2025-09-02 02:09:20.595 +0700,fruits,32,24.22,75.93,401.06,bad,CLOSED,6.0,-0.33
359,2025-09-02 02:09:25.989 +0700,fruits,80,24.37,66.44,405.52,warning,CLOSED,6.42,0.09
360,2025-09-02 02:09:31.380 +0700,fruits,68,28.09,91.6,401.67,bad,CLOSED,5.72,-0.61
361,2025-09-02 02:09:36.772 +0700,fruits,74,23.22,73.75,405.16,bad,CLOSED,5.98,-0.35
362,2025-09-02 02:09:42.179 +0700,fruits,43,26.14,43.22,416.31,bad,CLOSED,7.6,1.27
363,2025-09-02 02:09:47.571 +0700,fruits,69,19.44,55.0,409.45,warning,OPEN,6.38,0.05
364,2025-09-02 02:09:52.989 +0700,fruits,95,28.55,48.37,409.53,bad,CLOSED,7.66,1.33
365,2025-09-02 02:09:58.380 +0700,fruits,93,20.63,61.39,402.74,good,CLOSED,6.26,-0.07
366,2025-09-02 02:10:03.792 +0700,fruits,49,30.0,77.06,412.17,bad,CLOSED,6.53,0.2
367,2025-09-02 02:10:09.179 +0700,fruits,35,20.09,45.77,404.76,warning,OPEN,6.89,0.56
368,2025-09-02 02:10:14.568 +0700,fruits,57,21.59,51.13,395.52,good,CLOSED,6.85,0.52
369,2025-09-02 02:10:19.955 +0700,fruits,35,21.23,57.2,408.99,warning,CLOSED,6.48,0.15
370,2025-09-02 02:10:25.348 +0700,fruits,47,22.73,52.57,411.6,bad,CLOSED,6.84,0.51
371,2025-09-02 02:10:30.773 +0700,fruits,81,25.8,55.2,400.15,warning,CLOSED,7.11,0.78
372,2025-09-02 02:10:36.180 +0700,fruits,87,18.38,76.8,395.24,bad,OPEN,5.36,-0.97
373,2025-09-02 02:10:41.541 +0700,fruits,77,21.32,91.13,415.16,bad,OPEN,4.95,-1.38
374,2025-09-02 02:10:46.938 +0700,fruits,75,28.94,60.21,415.73,bad,OPEN,7.15,0.82
375,2025-09-02 02:10:52.342 +0700,fruits,56,26.4,92.56,414.42,bad,OPEN,5.44,-0.89
376,2025-09-02 02:10:57.712 +0700,fruits,61,27.86,87.62,400.75,bad,CLOSED,5.88,-0.45
377,2025-09-02 02:11:03.065 +0700,fruits,79,22.93,68.94,395.74,warning,OPEN,6.2,-0.13
378,2025-09-02 02:11:08.486 +0700,fruits,56,18.22,83.31,410.25,bad,CLOSED,4.98,-1.35
379,2025-09-02 02:11:13.899 +0700,fruits,87,21.59,62.84,412.49,bad,CLOSED,6.25,-0.08
380,2025-09-02 02:11:19.327 +0700,fruits,66,26.12,87.75,408.23,bad,CLOSED,5.65,-0.68
381,2025-09-02 02:11:24.723 +0700,fruits,76,25.29,55.13,419.89,bad,CLOSED,6.96,0.63
382,2025-09-02 02:11:30.145 +0700,fruits,76,19.94,80.55,397.87,bad,OPEN,5.35,-0.98
383,2025-09-02 02:11:35.528 +0700,fruits,71,26.76,40.17,397.64,bad,CLOSED,7.89,1.56
384,2025-09-02 02:11:40.934 +0700,fruits,90,27.02,52.87,411.53,bad,OPEN,7.29,0.96
385,2025-09-02 02:11:46.299 +0700,fruits,88,24.7,67.57,413.85,bad,CLOSED,6.37,0.04
386,2025-09-02 02:11:51.684 +0700,fruits,39,26.01,40.92,407.35,bad,OPEN,7.73,1.4
387,2025-09-02 02:11:57.088 +0700,fruits,71,29.22,84.69,407.63,bad,CLOSED,6.12,-0.21
388,2025-09-02 02:12:02.471 +0700,fruits,74,28.91,61.36,418.85,bad,OPEN,7.08,0.75
389,2025-09-02 02:12:07.893 +0700,fruits,43,21.03,56.79,416.63,bad,CLOSED,6.44,0.11
390,2025-09-02 02:12:13.411 +0700,fruits,36,21.57,79.85,402.21,bad,OPEN,5.54,-0.79
391,2025-09-02 02:12:19.022 +0700,fruits,41,21.62,72.33,416.81,bad,OPEN,5.81,-0.52
392,2025-09-02 02:12:24.384 +0700,fruits,35,25.38,58.16,408.35,warning,CLOSED,6.89,0.56
393,2025-09-02 02:12:29.764 +0700,fruits,71,18.16,69.87,417.71,bad,OPEN,5.54,-0.79
394,2025-09-02 02:12:35.130 +0700,fruits,45,20.37,68.74,413.73,bad,CLOSED,5.85,-0.48
395,2025-09-02 02:12:40.492 +0700,fruits,76,23.38,70.66,397.46,warning,CLOSED,6.17,-0.16
396,2025-09-02 02:12:45.876 +0700,fruits,69,21.24,45.67,398.27,good,OPEN,7.05,0.72
397,2025-09-02 02:12:51.252 +0700,fruits,79,18.38,87.68,403.11,bad,OPEN,4.84,-1.49
398,2025-09-02 02:12:56.658 +0700,fruits,41,27.24,41.94,403.06,bad,CLOSED,7.84,1.51
399,2025-09-02 02:13:02.043 +0700,fruits,31,19.72,60.24,398.83,good,OPEN,6.23,-0.1
400,2025-09-02 02:13:07.463 +0700,fruits,82,20.66,93.06,397.08,bad,CLOSED,4.87,-1.46
401,2025-09-02 02:13:12.847 +0700,fruits,86,24.8,63.05,412.18,bad,CLOSED,6.59,0.26
402,2025-09-02 02:13:18.224 +0700,fruits,58,18.71,42.32,414.69,bad,CLOSED,6.85,0.52
403,2025-09-02 02:13:23.644 +0700,fruits,38,24.27,87.03,418.38,bad,OPEN,5.43,-0.9
404,2025-09-02 02:13:29.079 +0700,fruits,70,20.4,75.66,400.06,bad,OPEN,5.61,-0.72
405,2025-09-02 02:13:34.496 +0700,fruits,77,24.9,86.72,400.83,bad,OPEN,5.6,-0.73
406,2025-09-02 02:13:40.002 +0700,fruits,53,23.18,68.09,403.6,warning,OPEN,6.23,-0.1
407,2025-09-02 02:13:45.403 +0700,fruits,73,19.02,81.21,395.18,bad,OPEN,5.23,-1.1
408,2025-09-02 02:13:50.760 +0700,fruits,86,25.13,80.71,408.45,bad,CLOSED,5.86,-0.47
409,2025-09-02 02:13:56.174 +0700,fruits,75,22.37,53.87,410.47,bad,CLOSED,6.75,0.42
410,2025-09-02 02:14:01.563 +0700,fruits,32,18.87,87.65,419.82,bad,OPEN,4.82,-1.51
411,2025-09-02 02:14:06.967 +0700,fruits,57,20.9,47.58,418.81,bad,OPEN,6.83,0.5
412,2025-09-02 02:14:12.314 +0700,fruits,82,22.74,56.48,411.1,bad,CLOSED,6.67,0.34
413,2025-09-02 02:14:17.703 +0700,fruits,41,27.02,79.07,414.46,bad,OPEN,6.11,-0.22
414,2025-09-02 02:14:23.080 +0700,fruits,100,20.83,93.13,415.98,bad,CLOSED,4.8,-1.53
415,2025-09-02 02:14:28.450 +0700,fruits,88,23.36,44.22,412.93,bad,CLOSED,7.27,0.94
416,2025-09-02 02:14:33.865 +0700,fruits,93,25.42,46.36,397.92,warning,CLOSED,7.47,1.14
417,2025-09-02 02:14:39.293 +0700,fruits,69,27.79,86.12,397.21,bad,CLOSED,5.95,-0.38
418,2025-09-02 02:14:44.687 +0700,fruits,89,20.33,47.38,406.23,warning,CLOSED,6.83,0.5
419,2025-09-02 02:14:50.016 +0700,fruits,46,22.06,50.61,412.01,bad,OPEN,6.85,0.52
420,2025-09-02 02:14:55.332 +0700,fruits,90,19.37,42.88,405.98,warning,OPEN,6.93,0.6
421,2025-09-02 02:15:00.711 +0700,fruits,79,29.75,92.18,407.88,bad,CLOSED,5.85,-0.48
422,2025-09-02 02:15:06.131 +0700,fruits,73,28.06,92.55,408.32,bad,CLOSED,5.64,-0.69
423,2025-09-02 02:15:11.559 +0700,fruits,87,19.7,73.56,398.81,bad,CLOSED,5.63,-0.7
424,2025-09-02 02:15:16.960 +0700,fruits,64,24.67,42.94,410.52,bad,CLOSED,7.48,1.15
425,2025-09-02 02:15:22.339 +0700,fruits,39,23.4,88.05,400.03,bad,CLOSED,5.38,-0.95
426,2025-09-02 02:15:27.751 +0700,fruits,30,18.6,65.77,402.99,warning,CLOSED,5.84,-0.49
427,2025-09-02 02:15:33.162 +0700,fruits,60,25.01,81.01,413.66,bad,CLOSED,5.81,-0.52
428,2025-09-02 02:15:38.592 +0700,fruits,100,29.98,84.79,396.23,bad,CLOSED,6.25,-0.08
429,2025-09-02 02:15:43.985 +0700,fruits,32,23.23,46.37,397.87,good,CLOSED,7.23,0.9
430,2025-09-02 02:15:49.348 +0700,fruits,63,18.7,76.9,412.28,bad,CLOSED,5.31,-1.02
431,2025-09-02 02:15:54.735 +0700,fruits,74,21.28,65.76,413.36,bad,CLOSED,6.08,-0.25
432,2025-09-02 02:16:00.128 +0700,fruits,95,22.59,86.16,415.96,bad,CLOSED,5.3,-1.03
433,2025-09-02 02:16:05.518 +0700,fruits,93,26.13,71.34,395.8,bad,CLOSED,6.44,0.11
434,2025-09-02 02:16:10.935 +0700,fruits,31,23.12,63.43,395.32,good,CLOSED,6.47,0.14
435,2025-09-02 02:16:16.332 +0700,fruits,68,29.77,82.36,419.75,bad,OPEN,6.23,-0.1
436,2025-09-02 02:16:21.710 +0700,fruits,59,22.96,55.0,417.23,bad,OPEN,6.73,0.4
437,2025-09-02 02:16:27.070 +0700,fruits,57,20.19,61.86,407.44,warning,OPEN,6.17,-0.16
438,2025-09-02 02:16:32.478 +0700,fruits,63,27.14,62.41,413.28,bad,CLOSED,6.87,0.54
439,2025-09-02 02:16:37.857 +0700,fruits,30,28.51,85.83,413.61,bad,OPEN,5.97,-0.36
440,2025-09-02 02:16:43.222 +0700,fruits,91,24.52,87.09,417.41,bad,OPEN,5.46,-0.87
441,2025-09-02 02:16:48.576 +0700,fruits,64,26.74,61.34,415.49,bad,OPEN,6.86,0.53
442,2025-09-02 02:16:53.936 +0700,fruits,45,24.44,57.32,400.33,warning,CLOSED,6.86,0.53
443,2025-09-02 02:16:59.299 +0700,fruits,35,25.84,93.17,399.07,bad,OPEN,5.42,-0.91
444,2025-09-02 02:17:04.740 +0700,fruits,41,18.97,47.03,406.84,warning,CLOSED,6.7,0.37
445,2025-09-02 02:17:10.137 +0700,fruits,36,27.43,44.61,415.1,bad,CLOSED,7.68,1.35
446,2025-09-02 02:17:15.516 +0700,fruits,42,21.36,87.14,416.97,bad,CLOSED,5.12,-1.21
447,2025-09-02 02:17:20.903 +0700,fruits,71,22.67,46.92,417.09,bad,OPEN,7.06,0.73
448,2025-09-02 02:17:26.278 +0700,fruits,46,27.9,56.09,404.63,bad,OPEN,7.27,0.94
449,2025-09-02 02:17:31.691 +0700,fruits,69,22.83,44.56,397.67,good,CLOSED,7.27,0.94
450,2025-09-02 02:17:37.104 +0700,fruits,98,28.09,88.79,414.72,bad,OPEN,5.79,-0.54
451,2025-09-02 02:17:42.483 +0700,fruits,32,20.45,72.07,413.84,bad,CLOSED,5.71,-0.62
452,2025-09-02 02:17:47.849 +0700,fruits,98,23.56,90.47,395.99,bad,OPEN,5.31,-1.02
453,2025-09-02 02:17:53.267 +0700,fruits,36,23.07,79.83,399.13,bad,CLOSED,5.72,-0.61
454,2025-09-02 02:17:58.657 +0700,fruits,51,29.51,51.33,399.73,bad,OPEN,7.68,1.35
455,2025-09-02 02:18:04.105 +0700,fruits,48,18.74,67.23,407.25,warning,OPEN,5.77,-0.56
456,2025-09-02 02:18:09.483 +0700,fruits,68,19.89,46.92,418.97,bad,OPEN,6.75,0.42
457,2025-09-02 02:18:14.827 +0700,fruits,85,18.49,92.18,405.21,bad,CLOSED,4.64,-1.69
458,2025-09-02 02:18:20.210 +0700,fruits,72,25.86,52.88,411.34,bad,CLOSED,7.16,0.83
459,2025-09-02 02:18:25.617 +0700,fruits,54,19.77,62.18,401.36,good,CLOSED,6.14,-0.19
460,2025-09-02 02:18:31.047 +0700,fruits,67,23.67,52.12,407.1,warning,CLOSED,6.98,0.65
461,2025-09-02 02:18:36.458 +0700,fruits,63,18.38,74.64,400.72,bad,OPEN,5.43,-0.9
462,2025-09-02 02:18:41.827 +0700,fruits,38,18.69,64.66,414.93,bad,CLOSED,5.85,-0.48
463,2025-09-02 02:18:47.194 +0700,fruits,69,24.15,40.62,412.71,bad,OPEN,7.52,1.19
464,2025-09-02 02:18:52.558 +0700,fruits,89,18.79,46.73,414.81,bad,OPEN,6.66,0.33
465,2025-09-02 02:18:57.978 +0700,fruits,61,23.16,75.6,412.08,bad,OPEN,5.85,-0.48
466,2025-09-02 02:19:03.384 +0700,fruits,44,19.63,94.52,404.85,bad,OPEN,4.66,-1.67
467,2025-09-02 02:19:08.820 +0700,fruits,70,24.22,66.39,405.52,warning,CLOSED,6.41,0.08
468,2025-09-02 02:19:14.201 +0700,fruits,40,22.7,45.52,400.15,good,CLOSED,7.2,0.87
469,2025-09-02 02:19:19.595 +0700,fruits,64,28.94,65.96,412.41,bad,CLOSED,6.91,0.58
470,2025-09-02 02:19:25.008 +0700,fruits,51,29.24,52.26,404.21,bad,CLOSED,7.59,1.26
471,2025-09-02 02:19:30.426 +0700,fruits,82,28.88,83.2,403.99,bad,CLOSED,6.17,-0.16
472,2025-09-02 02:19:35.850 +0700,fruits,39,20.63,92.25,418.36,bad,CLOSED,4.81,-1.52
473,2025-09-02 02:19:41.256 +0700,fruits,42,24.35,44.66,416.11,bad,CLOSED,7.34,1.01
474,2025-09-02 02:19:46.623 +0700,fruits,98,22.47,44.45,417.65,bad,OPEN,7.14,0.81
475,2025-09-02 02:19:52.018 +0700,fruits,63,22.42,73.27,416.35,bad,OPEN,5.86,-0.47
476,2025-09-02 02:19:57.376 +0700,fruits,85,25.68,84.29,418.49,bad,OPEN,5.71,-0.62
477,2025-09-02 02:20:02.785 +0700,fruits,88,23.06,52.73,397.82,good,OPEN,6.93,0.6
478,2025-09-02 02:20:08.178 +0700,fruits,76,27.52,65.97,419.86,bad,CLOSED,6.72,0.39
479,2025-09-02 02:20:13.579 +0700,fruits,45,18.32,79.79,396.63,bad,OPEN,5.22,-1.11
480,2025-09-02 02:20:19.089 +0700,fruits,73,19.18,69.93,400.44,warning,OPEN,5.73,-0.6
481,2025-09-02 02:20:24.478 +0700,fruits,30,20.89,43.48,415.24,bad,OPEN,7.03,0.7
482,2025-09-02 02:20:29.888 +0700,fruits,69,21.57,81.62,397.1,bad,OPEN,5.48,-0.85
483,2025-09-02 02:20:35.226 +0700,fruits,92,23.45,54.03,417.4,bad,OPEN,6.82,0.49
484,2025-09-02 02:20:40.495 +0700,fruits,80,23.2,42.04,411.78,bad,OPEN,7.36,1.03
485,2025-09-02 02:20:45.866 +0700,fruits,59,28.13,72.88,402.93,bad,CLOSED,6.55,0.22
486,2025-09-02 02:20:51.271 +0700,fruits,35,21.12,46.35,397.83,good,CLOSED,7.01,0.68
487,2025-09-02 02:20:56.636 +0700,fruits,66,29.22,75.92,416.58,bad,CLOSED,6.47,0.14
488,2025-09-02 02:21:02.033 +0700,fruits,61,21.75,91.1,406.43,bad,OPEN,5.04,-1.29
489,2025-09-02 02:21:07.407 +0700,fruits,89,18.26,89.05,399.69,bad,CLOSED,4.78,-1.55
490,2025-09-02 02:21:12.772 +0700,fruits,55,19.88,78.38,395.41,bad,OPEN,5.45,-0.88
491,2025-09-02 02:21:18.159 +0700,fruits,65,20.69,63.36,399.76,good,CLOSED,6.19,-0.14
492,2025-09-02 02:21:23.516 +0700,fruits,97,19.69,60.85,398.12,good,OPEN,6.2,-0.13
493,2025-09-02 02:21:28.927 +0700,fruits,85,28.3,76.67,418.61,bad,CLOSED,6.33,0.0
494,2025-09-02 02:21:34.314 +0700,fruits,41,19.57,73.9,419.24,bad,CLOSED,5.51,-0.82
495,2025-09-02 02:21:39.749 +0700,fruits,87,21.13,88.92,412.08,bad,CLOSED,5.04,-1.29
496,2025-09-02 02:21:45.126 +0700,fruits,99,25.64,47.73,411.46,bad,OPEN,7.37,1.04
497,2025-09-02 02:21:50.521 +0700,fruits,89,21.13,53.63,399.16,good,CLOSED,6.68,0.35
498,2025-09-02 02:21:55.908 +0700,fruits,46,28.65,58.6,396.8,bad,CLOSED,7.28,0.95
499,2025-09-02 02:22:01.310 +0700,fruits,39,29.0,93.82,415.37,bad,OPEN,5.66,-0.67
500,2025-09-02 02:22:06.714 +0700,fruits,46,28.35,84.62,402.92,bad,CLOSED,6.05,-0.28
501,2025-09-02 02:22:12.136 +0700,fruits,31,27.84,52.58,419.34,bad,OPEN,7.35,1.02
502,2025-09-02 02:22:17.512 +0700,fruits,80,29.49,78.02,413.08,bad,OPEN,6.43,0.1
503,2025-09-02 02:22:22.903 +0700,fruits,82,29.65,76.42,399.28,bad,CLOSED,6.58,0.25
504,2025-09-02 02:22:28.292 +0700,fruits,69,28.36,67.85,404.0,bad,OPEN,6.8,0.47
505,2025-09-02 02:22:33.642 +0700,fruits,78,18.83,74.2,416.36,bad,CLOSED,5.43,-0.9
506,2025-09-02 02:22:39.047 +0700,fruits,92,27.13,67.74,402.72,bad,CLOSED,6.68,0.35
507,2025-09-02 02:22:44.438 +0700,fruits,78,27.68,74.57,405.25,bad,CLOSED,6.42,0.09
508,2025-09-02 02:22:49.864 +0700,fruits,46,21.08,92.03,419.16,bad,OPEN,4.86,-1.47
509,2025-09-02 02:22:55.268 +0700,fruits,81,20.11,68.71,412.67,bad,CLOSED,5.83,-0.5
510,2025-09-02 02:23:00.656 +0700,fruits,80,20.22,47.61,416.66,bad,OPEN,6.76,0.43
511,2025-09-02 02:23:06.049 +0700,fruits,85,18.46,49.85,404.52,warning,CLOSED,6.53,0.2
512,2025-09-02 02:23:11.429 +0700,fruits,33,24.04,43.21,401.57,warning,CLOSED,7.44,1.11
513,2025-09-02 02:23:16.833 +0700,fruits,55,24.03,55.32,414.55,bad,CLOSED,6.84,0.51
514,2025-09-02 02:23:22.252 +0700,fruits,41,26.21,71.92,403.05,bad,CLOSED,6.39,0.06
515,2025-09-02 02:23:27.647 +0700,fruits,35,24.21,52.53,404.82,warning,OPEN,7.03,0.7
516,2025-09-02 02:23:32.987 +0700,fruits,66,28.22,73.29,398.46,bad,CLOSED,6.57,0.24
517,2025-09-02 02:23:38.322 +0700,fruits,77,28.01,49.01,402.8,bad,OPEN,7.61,1.28
518,2025-09-02 02:23:43.680 +0700,fruits,74,29.8,50.78,406.49,bad,CLOSED,7.71,1.38
519,2025-09-02 02:23:49.118 +0700,fruits,48,27.45,89.21,409.41,bad,CLOSED,5.72,-0.61
520,2025-09-02 02:23:54.524 +0700,fruits,63,24.45,42.5,418.88,bad,OPEN,7.44,1.11
521,2025-09-02 02:23:59.921 +0700,fruits,47,23.1,66.67,404.91,warning,OPEN,6.28,-0.05
522,2025-09-02 02:24:05.311 +0700,fruits,49,24.11,72.36,409.82,bad,CLOSED,6.11,-0.22
523,2025-09-02 02:24:10.687 +0700,fruits,60,24.67,45.51,410.52,bad,OPEN,7.37,1.04
524,2025-09-02 02:24:16.125 +0700,fruits,63,20.84,75.02,412.17,bad,CLOSED,5.63,-0.7
525,2025-09-02 02:24:21.489 +0700,fruits,84,25.5,60.56,400.89,warning,OPEN,6.83,0.5
526,2025-09-02 02:24:26.771 +0700,fruits,70,19.49,90.65,408.35,bad,OPEN,4.8,-1.53
